id,cluster,accident_year,latitude,longitude,n_serious,n_fatal,danger_rank,gmaps_link,date,time,junction_detail,junction_control
201501TD00055,98,2015,51.494677,-0.125134,0,1,10.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.494677+-0.125134,2015-04-09,09:33,Roundabout,Give way or uncontrolled
2016010023380,98,2016,51.494625,-0.125258,1,0,10.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.494625+-0.125258,2016-10-17,08:09,Roundabout,Give way or uncontrolled
2017010045558,98,2017,51.494593,-0.1254,1,0,10.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.494593+-0.1254,2017-06-28,12:42,Roundabout,Give way or uncontrolled
2019010210882,98,2019,51.494823,-0.126875,1,0,10.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.494823+-0.126875,2019-10-10,15:30,More than 4 arms (not roundabout),Give way or uncontrolled
200001WW00710,80,2000,51.433092,-0.163602,1,0,11.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.433092+-0.163602,2000-06-22,00:39,T or staggered junction,Give way or uncontrolled
200301WW00147,80,2003,51.432198,-0.163926,1,0,11.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.432198+-0.163926,2003-02-18,16:22,T or staggered junction,Give way or uncontrolled
200501WW50430,80,2005,51.432198,-0.163926,1,0,11.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.432198+-0.163926,2005-08-08,19:37,T or staggered junction,Give way or uncontrolled
200701WW50140,80,2007,51.43309,-0.163458,1,0,11.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.43309+-0.163458,2007-03-07,18:39,T or staggered junction,Give way or uncontrolled
201201WW50534,80,2012,51.43309,-0.163458,1,0,11.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.43309+-0.163458,2012-07-05,15:00,T or staggered junction,Give way or uncontrolled
201301WW50223,80,2013,51.432378,-0.163919,1,0,11.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.432378+-0.163919,2013-04-10,01:30,T or staggered junction,Give way or uncontrolled
201501WW50357,80,2015,51.432611,-0.163786,1,0,11.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.432611+-0.163786,2015-04-30,17:15,T or staggered junction,Give way or uncontrolled
2017010041617,80,2017,51.432611,-0.163761,1,0,11.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.432611+-0.163761,2017-06-01,07:10,T or staggered junction,Give way or uncontrolled
2018010086081,80,2018,51.432433,-0.163912,1,0,11.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.432433+-0.163912,2018-01-26,16:51,More than 4 arms (not roundabout),Auto traffic signal
2018010116050,80,2018,51.432163,-0.163923,1,0,11.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.432163+-0.163923,2018-06-22,13:12,Other junction,Give way or uncontrolled
2019010180636,80,2019,51.432709,-0.163743,1,0,11.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.432709+-0.163743,2019-05-13,07:15,T or staggered junction,unknown (self reported)
2020010267902,80,2020,51.432681,-0.163672,1,0,11.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.432681+-0.163672,2020-09-15,11:50,T or staggered junction,Give way or uncontrolled
2020010269176,80,2020,51.432271,-0.16389,1,0,11.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.432271+-0.16389,2020-09-21,18:40,T or staggered junction,Give way or uncontrolled
2020010273750,80,2020,51.432744,-0.163669,1,0,11.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.432744+-0.163669,2020-10-14,12:10,T or staggered junction,Give way or uncontrolled
200201CP00397,161,2002,51.513375,-0.089033,0,1,12.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.513375+-0.089033,2002-12-06,18:00,More than 4 arms (not roundabout),Auto traffic signal
200501CP00158,161,2005,51.513457,-0.088598,1,0,12.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.513457+-0.088598,2005-07-27,13:15,More than 4 arms (not roundabout),Auto traffic signal
200801CP00054,161,2008,51.513299,-0.089901,1,0,12.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.513299+-0.089901,2008-03-17,17:51,More than 4 arms (not roundabout),Auto traffic signal
200801CP00196,161,2008,51.513296,-0.089757,1,0,12.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.513296+-0.089757,2008-08-21,18:15,More than 4 arms (not roundabout),Auto traffic signal
201001CP00150,161,2010,51.513296,-0.089757,1,0,12.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.513296+-0.089757,2010-06-22,07:28,Crossroads,Auto traffic signal
201201CP00372,161,2012,51.513285,-0.089037,1,0,12.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.513285+-0.089037,2012-11-08,11:40,More than 4 arms (not roundabout),Auto traffic signal
201301CP00115,161,2013,51.513285,-0.089038,1,0,12.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.513285+-0.089038,2013-05-07,08:04,More than 4 arms (not roundabout),Auto traffic signal
201401CP00160,161,2014,51.513285,-0.089038,1,0,12.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.513285+-0.089038,2014-05-03,08:45,More than 4 arms (not roundabout),Auto traffic signal
201501CP00181,161,2015,51.513339,-0.089058,0,1,12.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.513339+-0.089058,2015-06-22,08:59,More than 4 arms (not roundabout),Auto traffic signal
2016480100905,161,2016,51.513373,-0.08889,1,0,12.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.513373+-0.08889,2016-08-15,18:12,More than 4 arms (not roundabout),Auto traffic signal
2018480815796,161,2018,51.513351,-0.088556,1,0,12.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.513351+-0.088556,2018-10-09,08:30,More than 4 arms (not roundabout),Auto traffic signal
200201FH00347,181,2002,51.472111,-0.203649,1,0,13.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.472111+-0.203649,2002-05-13,08:10,T or staggered junction,Give way or uncontrolled
200301FH00027,181,2003,51.472103,-0.203074,1,0,13.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.472103+-0.203074,2003-01-10,18:00,T or staggered junction,Give way or uncontrolled
200401FH00612,181,2004,51.472352,-0.201768,1,0,13.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.472352+-0.201768,2004-09-22,19:09,T or staggered junction,Give way or uncontrolled
200501FH10429,181,2005,51.472348,-0.20148,1,0,13.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.472348+-0.20148,2005-09-03,19:26,T or staggered junction,Give way or uncontrolled
200501FH10586,181,2005,51.472186,-0.202638,1,0,13.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.472186+-0.202638,2005-11-04,23:30,T or staggered junction,Give way or uncontrolled
200701FH10072,181,2007,51.472348,-0.20148,1,0,13.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.472348+-0.20148,2007-02-21,08:32,T or staggered junction,Give way or uncontrolled
200801FH10005,181,2008,51.472022,-0.203653,1,0,13.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.472022+-0.203653,2008-01-05,10:45,T or staggered junction,Give way or uncontrolled
200901TE00029,181,2009,51.471851,-0.204236,1,0,13.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.471851+-0.204236,2009-04-20,18:51,T or staggered junction,Give way or uncontrolled
201101TA00846,181,2011,51.472022,-0.203653,1,0,13.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.472022+-0.203653,2011-04-12,07:37,T or staggered junction,Give way or uncontrolled
201101TA01895,181,2011,51.472022,-0.203653,1,0,13.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.472022+-0.203653,2011-12-13,14:10,T or staggered junction,Give way or uncontrolled
201201FH10148,181,2012,51.471851,-0.204236,1,0,13.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.471851+-0.204236,2012-03-16,19:00,T or staggered junction,Give way or uncontrolled
201201TA00179,181,2012,51.472184,-0.202495,1,0,13.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.472184+-0.202495,2012-03-07,09:45,T or staggered junction,Give way or uncontrolled
201201TA00939,181,2012,51.472181,-0.202351,1,0,13.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.472181+-0.202351,2012-10-30,08:30,T or staggered junction,Give way or uncontrolled
2020010260278,181,2020,51.472177,-0.202535,1,0,13.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.472177+-0.202535,2020-08-04,16:58,T or staggered junction,Give way or uncontrolled
2020010262715,181,2020,51.471961,-0.204271,1,0,13.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.471961+-0.204271,2020-08-18,17:16,Crossroads,Give way or uncontrolled
200101LX00094,121,2001,51.486327,-0.123726,1,0,14.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.486327+-0.123726,2001-01-22,06:44,More than 4 arms (not roundabout),Auto traffic signal
200101LX01123,121,2001,51.48624,-0.123873,1,0,14.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.48624+-0.123873,2001-07-20,05:15,More than 4 arms (not roundabout),Auto traffic signal
200101LX01846,121,2001,51.485885,-0.124176,1,0,14.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.485885+-0.124176,2001-11-13,18:36,Crossroads,Auto traffic signal
200401LX50052,121,2004,51.485887,-0.12432,1,0,14.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.485887+-0.12432,2004-04-26,08:00,Roundabout,Auto traffic signal
200501LX50517,121,2005,51.486525,-0.12487,1,0,14.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.486525+-0.12487,2005-02-15,17:55,More than 4 arms (not roundabout),Auto traffic signal
200501LX51416,121,2005,51.485965,-0.123597,1,0,14.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.485965+-0.123597,2005-11-26,08:00,More than 4 arms (not roundabout),Auto traffic signal
200901LX50542,121,2009,51.48624,-0.123873,1,0,14.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.48624+-0.123873,2009-06-12,09:35,More than 4 arms (not roundabout),Auto traffic signal
201001LX50980,121,2010,51.486053,-0.123449,1,0,14.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.486053+-0.123449,2010-10-19,13:30,More than 4 arms (not roundabout),Auto traffic signal
201101TB01116,121,2011,51.486334,-0.124158,1,0,14.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.486334+-0.124158,2011-06-06,01:00,More than 4 arms (not roundabout),Auto traffic signal
201101TB01334,121,2011,51.485885,-0.124176,1,0,14.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.485885+-0.124176,2011-09-20,07:45,More than 4 arms (not roundabout),Auto traffic signal
201501LX50735,121,2015,51.486478,-0.124174,1,0,14.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.486478+-0.124174,2015-06-17,18:30,Crossroads,Give way or uncontrolled
201601LX50840,121,2016,51.486422,-0.12401,1,0,14.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.486422+-0.12401,2016-08-01,21:15,Roundabout,Auto traffic signal
2017010056510,121,2017,51.485588,-0.124618,1,0,14.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.485588+-0.124618,2017-07-31,13:45,More than 4 arms (not roundabout),Auto traffic signal
2018010136341,121,2018,51.485855,-0.124463,1,0,14.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.485855+-0.124463,2018-10-02,07:20,Roundabout,Give way or uncontrolled
2019010160448,121,2019,51.486175,-0.124205,1,0,14.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.486175+-0.124205,2019-01-09,07:05,More than 4 arms (not roundabout),unknown (self reported)
200401CP00130,258,2004,51.517722,-0.107589,1,0,15.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.517722+-0.107589,2004-06-14,15:35,Roundabout,Auto traffic signal
200501CP00006,258,2005,51.517725,-0.107733,1,0,15.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.517725+-0.107733,2005-01-07,18:05,Roundabout,Auto traffic signal
200901TB00089,258,2009,51.517812,-0.107586,0,1,15.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.517812+-0.107586,2009-06-12,18:40,Roundabout,Auto traffic signal
201101CP00113,258,2011,51.517545,-0.107741,1,0,15.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.517545+-0.107741,2011-04-04,07:15,Roundabout,Auto traffic signal
201201EK40651,258,2012,51.517727,-0.107877,1,0,15.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.517727+-0.107877,2012-11-07,18:08,Roundabout,Give way or uncontrolled
201301CP00119,258,2013,51.517633,-0.107594,1,0,15.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.517633+-0.107594,2013-05-17,08:25,More than 4 arms (not roundabout),Auto traffic signal
201301CP00139,258,2013,51.517633,-0.107594,1,0,15.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.517633+-0.107594,2013-06-18,20:40,More than 4 arms (not roundabout),Auto traffic signal
201701X023279,258,2017,51.51778,-0.107728,1,0,15.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.51778+-0.107728,2017-03-06,15:37,More than 4 arms (not roundabout),Auto traffic signal
2019480950593,258,2019,51.517832,-0.107568,1,0,15.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.517832+-0.107568,2019-01-23,09:16,More than 4 arms (not roundabout),Auto traffic signal
2020011001459,258,2020,51.517818,-0.107828,1,0,15.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.517818+-0.107828,2020-10-21,09:05,More than 4 arms (not roundabout),Auto traffic signal
200001DM00866,18,2000,51.50734,-0.127474,1,0,16.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.50734+-0.127474,2000-05-04,17:14,More than 4 arms (not roundabout),Auto traffic signal
200201DM01687,18,2002,51.507077,-0.127917,1,0,16.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.507077+-0.127917,2002-09-24,15:22,Roundabout,Give way or uncontrolled
200301DM00621,18,2003,51.507248,-0.127334,1,0,16.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.507248+-0.127334,2003-04-22,18:35,Roundabout,Auto traffic signal
200401DM00139,18,2004,51.507165,-0.127769,1,0,16.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.507165+-0.127769,2004-01-28,18:25,T or staggered junction,Give way or uncontrolled
200401DM00482,18,2004,51.50734,-0.127474,1,0,16.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.50734+-0.127474,2004-04-26,17:35,T or staggered junction,Auto traffic signal
200601CW19013,18,2006,51.50778,-0.126879,1,0,16.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.50778+-0.126879,2006-12-20,17:30,T or staggered junction,Auto traffic signal
200701CW10617,18,2007,51.507695,-0.127171,1,0,16.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.507695+-0.127171,2007-05-23,19:25,More than 4 arms (not roundabout),Auto traffic signal
200801CW10960,18,2008,51.507077,-0.127917,1,0,16.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.507077+-0.127917,2008-07-01,09:20,Roundabout,Auto traffic signal
200901CW10824,18,2009,51.50717,-0.128057,1,0,16.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.50717+-0.128057,2009-05-05,09:15,T or staggered junction,Auto traffic signal
201201CW10766,18,2012,51.50743,-0.12747,1,0,16.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.50743+-0.12747,2012-06-07,20:00,Roundabout,Auto traffic signal
201301CW11453,18,2013,51.507246,-0.12719,1,0,16.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.507246+-0.12719,2013-10-18,00:59,T or staggered junction,Auto traffic signal
201501CW11148,18,2015,51.507834,-0.1269,1,0,16.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.507834+-0.1269,2015-08-02,07:00,Roundabout,Auto traffic signal
2017010065683,18,2017,51.507128,-0.127624,1,0,16.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.507128+-0.127624,2017-10-17,17:13,Roundabout,Auto traffic signal
2019010189097,18,2019,51.507186,-0.127838,1,0,16.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.507186+-0.127838,2019-06-19,17:40,More than 4 arms (not roundabout),Auto traffic signal
200001EK00813,25,2000,51.521504,-0.113487,1,0,17.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.521504+-0.113487,2000-06-15,21:45,Crossroads,Auto traffic signal
200001EK00996,25,2000,51.521412,-0.113347,1,0,17.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.521412+-0.113347,2000-07-26,10:59,Crossroads,Auto traffic signal
200201EO01367,25,2002,51.521412,-0.113347,1,0,17.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.521412+-0.113347,2002-10-21,19:00,Crossroads,Auto traffic signal
200901CW12066,25,2009,51.521414,-0.113491,1,0,17.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.521414+-0.113491,2009-10-06,22:40,Crossroads,Auto traffic signal
201001CW11640,25,2010,51.521331,-0.113926,1,0,17.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.521331+-0.113926,2010-08-02,18:55,T or staggered junction,Give way or uncontrolled
201201TB00431,25,2012,51.521242,-0.11393,1,0,17.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.521242+-0.11393,2012-04-25,18:00,T or staggered junction,Give way or uncontrolled
201301EK40205,25,2013,51.5215,-0.113199,1,0,17.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.5215+-0.113199,2013-04-19,13:11,Crossroads,Auto traffic signal
201401EK40109,25,2014,51.521413,-0.113347,1,0,17.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.521413+-0.113347,2014-03-02,22:00,Crossroads,Auto traffic signal
201501EK40686,25,2015,51.521466,-0.113367,1,0,17.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.521466+-0.113367,2015-08-08,10:25,Crossroads,Auto traffic signal
201501EK40788,25,2015,51.521468,-0.113511,1,0,17.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.521468+-0.113511,2015-09-11,22:02,Crossroads,Auto traffic signal
2016010012740,25,2016,51.5215,-0.113199,1,0,17.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.5215+-0.113199,2016-09-02,15:45,Crossroads,Auto traffic signal
2018010129705,25,2018,51.521721,-0.112322,1,0,17.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.521721+-0.112322,2018-08-30,09:45,Other junction,unknown (self reported)
2019010194992,25,2019,51.521795,-0.113025,1,0,17.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.521795+-0.113025,2019-07-21,17:42,Other junction,Auto traffic signal
200001CP00264,12,2000,51.511908,-0.103939,1,0,18.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.511908+-0.103939,2000-07-27,17:58,Crossroads,Auto traffic signal
200601CP00244,12,2006,51.51182,-0.104087,1,0,18.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.51182+-0.104087,2006-09-12,06:37,More than 4 arms (not roundabout),Auto traffic signal
200701CP00119,12,2007,51.512454,-0.104349,1,0,18.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.512454+-0.104349,2007-05-03,09:14,Other junction,Give way or uncontrolled
200901CP00106,12,2009,51.511998,-0.103935,1,0,18.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.511998+-0.103935,2009-05-07,05:50,T or staggered junction,Auto traffic signal
201101CP00017,12,2011,51.511998,-0.103935,1,0,18.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.511998+-0.103935,2011-01-18,11:00,T or staggered junction,Auto traffic signal
201101CP00359,12,2011,51.512002,-0.104223,1,0,18.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.512002+-0.104223,2011-12-20,13:43,T or staggered junction,Auto traffic signal
201201CP00243,12,2012,51.51191,-0.104083,1,0,18.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.51191+-0.104083,2012-08-02,11:39,T or staggered junction,Auto traffic signal
201301CP00284,12,2013,51.512365,-0.104353,1,0,18.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.512365+-0.104353,2013-11-28,14:04,T or staggered junction,Give way or uncontrolled
2017480175288,12,2017,51.51251,-0.104344,1,0,18.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.51251+-0.104344,2017-04-10,08:40,T or staggered junction,Auto traffic signal
2018480308975,12,2018,51.512519,-0.104343,1,0,18.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.512519+-0.104343,2018-06-07,08:59,T or staggered junction,Give way or uncontrolled
2019480862724,12,2019,51.512527,-0.104285,1,0,18.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.512527+-0.104285,2019-05-05,14:35,T or staggered junction,Give way or uncontrolled
2020480934992,12,2020,51.51259,-0.104312,1,0,18.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.51259+-0.104312,2020-01-23,17:18,T or staggered junction,Give way or uncontrolled
200001NI00882,67,2000,51.525753,-0.087073,1,0,19.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.525753+-0.087073,2000-06-24,08:10,Roundabout,Give way or uncontrolled
200101NI01359,67,2001,51.525592,-0.088234,1,0,19.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.525592+-0.088234,2001-11-26,08:35,Roundabout,Give way or uncontrolled
200601GD10160,67,2006,51.52566,-0.086933,1,0,19.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.52566+-0.086933,2006-02-10,00:01,Roundabout,Auto traffic signal
200701EO40071,67,2007,51.52541,-0.088097,1,0,19.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.52541+-0.088097,2007-02-05,07:35,Roundabout,Auto traffic signal
200701NI66007,67,2007,51.525509,-0.088669,1,0,19.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.525509+-0.088669,2007-08-03,18:40,T or staggered junction,Auto traffic signal
200801EO40802,67,2008,51.525857,-0.087934,1,0,19.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.525857+-0.087934,2008-12-29,08:25,Roundabout,Give way or uncontrolled
200801NI73057,67,2008,51.525483,-0.087085,1,0,19.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.525483+-0.087085,2008-06-11,07:50,Other junction,Auto traffic signal
201001EO40420,67,2010,51.525424,-0.088961,1,0,19.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.525424+-0.088961,2010-07-24,22:18,T or staggered junction,Give way or uncontrolled
201101EO40489,67,2011,51.525419,-0.088673,1,0,19.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.525419+-0.088673,2011-08-23,11:37,T or staggered junction,Give way or uncontrolled
201101TA00317,67,2011,51.525313,-0.087669,1,0,19.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.525313+-0.087669,2011-02-24,07:55,Roundabout,Give way or uncontrolled
201101TA01384,67,2011,51.525854,-0.08779,1,0,19.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.525854+-0.08779,2011-07-29,22:50,Roundabout,Give way or uncontrolled
2018010119377,67,2018,51.525565,-0.088664,1,0,19.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.525565+-0.088664,2018-07-06,18:30,T or staggered junction,Auto traffic signal
2018010123214,67,2018,51.525903,-0.087353,1,0,19.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.525903+-0.087353,2018-07-25,15:10,Roundabout,Auto traffic signal
200701WW50572,407,2007,51.424316,-0.171721,1,0,20.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.424316+-0.171721,2007-09-01,10:55,T or staggered junction,Give way or uncontrolled
200801WW50081,407,2008,51.423433,-0.172764,1,0,20.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.423433+-0.172764,2008-01-11,07:35,Crossroads,Auto traffic signal
200801WW75527,407,2008,51.423521,-0.172616,0,1,20.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.423521+-0.172616,2008-10-20,08:35,Other junction,Auto traffic signal
201001WW50142,407,2010,51.424049,-0.171876,1,0,20.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.424049+-0.171876,2010-03-02,18:40,T or staggered junction,Give way or uncontrolled
201301WW50592,407,2013,51.423786,-0.172318,1,0,20.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.423786+-0.172318,2013-08-13,07:55,T or staggered junction,Give way or uncontrolled
201401WW50157,407,2014,51.424224,-0.171582,1,0,20.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.424224+-0.171582,2014-02-25,08:15,T or staggered junction,Give way or uncontrolled
2018010142867,407,2018,51.423841,-0.172312,1,0,20.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.423841+-0.172312,2018-11-02,08:30,T or staggered junction,Give way or uncontrolled
2019010165980,407,2019,51.423549,-0.172625,1,0,20.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.423549+-0.172625,2019-02-26,14:28,Crossroads,Auto traffic signal
2019010212180,407,2019,51.423849,-0.172211,1,0,20.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.423849+-0.172211,2019-10-16,14:44,T or staggered junction,Give way or uncontrolled
201001BS70110,460,2010,51.485757,-0.150108,1,0,21.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.485757+-0.150108,2010-02-14,09:55,Crossroads,Auto traffic signal
201101BS70591,460,2011,51.485577,-0.150115,1,0,21.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.485577+-0.150115,2011-11-16,19:00,Crossroads,Auto traffic signal
201101CW12468,460,2011,51.485757,-0.150108,1,0,21.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.485757+-0.150108,2011-12-01,09:30,Crossroads,Auto traffic signal
201401CW11503,460,2014,51.48567,-0.150256,1,0,21.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.48567+-0.150256,2014-10-05,14:09,Crossroads,Auto traffic signal
201601CW10002,460,2016,51.485758,-0.150108,1,0,21.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.485758+-0.150108,2016-01-18,19:25,Crossroads,Auto traffic signal
2017010061138,460,2017,51.485808,-0.149815,0,1,21.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.485808+-0.149815,2017-09-27,07:15,Crossroads,Auto traffic signal
2019010181494,460,2019,51.485756,-0.149903,1,0,21.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.485756+-0.149903,2019-04-16,18:12,Crossroads,unknown (self reported)
2020010267501,460,2020,51.485785,-0.150089,1,0,21.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.485785+-0.150089,2020-09-12,16:10,Crossroads,Auto traffic signal
200001CP00187,10,2000,51.510194,-0.087005,1,0,22.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.510194+-0.087005,2000-05-03,08:30,T or staggered junction,Give way or uncontrolled
200201CP00114,10,2002,51.510107,-0.087153,1,0,22.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.510107+-0.087153,2002-04-05,22:45,T or staggered junction,Give way or uncontrolled
200201CP00149,10,2002,51.510104,-0.087009,1,0,22.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.510104+-0.087009,2002-05-22,08:15,T or staggered junction,Auto traffic signal
200401CP00160,10,2004,51.510017,-0.087156,1,0,22.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.510017+-0.087156,2004-07-19,08:40,Crossroads,Give way or uncontrolled
200401CP00287,10,2004,51.510017,-0.087156,1,0,22.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.510017+-0.087156,2004-11-29,08:40,T or staggered junction,Give way or uncontrolled
200701CP00056,10,2007,51.510102,-0.086865,1,0,22.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.510102+-0.086865,2007-02-23,17:45,T or staggered junction,Give way or uncontrolled
200801CP00228,10,2008,51.510279,-0.086713,1,0,22.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.510279+-0.086713,2008-09-24,09:20,Crossroads,Auto traffic signal
